utterance,response,speaker,responder,error,age,response_time,utterance_time,past_tense,plural,overreg,overlap,source_file,error_type,rl
the that boy playing with the blocks,yeah,CHI,MOT,TRUE,34,-0.285000000000025,3.11099999999999,FALSE,TRUE,FALSE,TRUE,fraser/2-10-01a.xml,other error,1
I broke the map too,you broke it as well,CHI,MOT,TRUE,34,0.10499999999996135,2.6000000000000227,TRUE,FALSE,FALSE,FALSE,fraser/2-10-01a.xml,other error,5
there's some farms,there's some what,CHI,MOT,FALSE,34,0.07000000000005002,2.2060000000000173,FALSE,TRUE,FALSE,FALSE,fraser/2-10-01a.xml,no error,4
did you went to the shop to see Jwww,I did,CHI,MOT,TRUE,34,0,3.6219999999998436,TRUE,FALSE,FALSE,FALSE,fraser/2-10-01a.xml,other error,2
they falled over,oh,CHI,MOT,TRUE,34,1.6019999999998618,1.800000000000182,TRUE,FALSE,TRUE,FALSE,fraser/2-10-01a.xml,overregularization,1
why were I crying,I don't know,CHI,MOT,TRUE,34,0.023000000000138243,2.0090000000000146,TRUE,FALSE,FALSE,FALSE,fraser/2-10-01a.xml,other error,4
and they falled over,and they fell over,CHI,MOT,TRUE,34,0.08199999999999363,2.2290000000000134,TRUE,FALSE,TRUE,FALSE,fraser/2-10-01b.xml,overregularization,4
look he waked up,has he woken up,CHI,MOT,TRUE,34,0,1.5090000000000146,TRUE,FALSE,TRUE,FALSE,fraser/2-10-01b.xml,overregularization,4
but it goed,does it go away,CHI,MOT,TRUE,34,0.09300000000007458,1.4389999999998508,TRUE,FALSE,TRUE,FALSE,fraser/2-10-01b.xml,overregularization,4
and what he got,those are ants,CHI,MOT,TRUE,34,0,1.7409999999999854,TRUE,FALSE,FALSE,FALSE,fraser/2-10-01b.xml,other error,3
who drawed those,I don't know,CHI,MOT,TRUE,34,0,1.7529999999997017,TRUE,FALSE,TRUE,FALSE,fraser/2-10-01b.xml,overregularization,4
I can't doed it,do you want me to do it for you,CHI,MOT,TRUE,34,1.4859999999998763,2.032000000000153,TRUE,FALSE,FALSE,FALSE,fraser/2-10-01b.xml,other error,9
that's he got one eye,Fraser,CHI,MOT,TRUE,34,-1.6140000000000327,2.8910000000000764,TRUE,FALSE,FALSE,TRUE,fraser/2-10-01b.xml,other error,1
zero don't want to get dressed,you are gonna going to get dressed Fraser,CHI,MOT,TRUE,34,-0.4899999999997817,1.7299999999997908,TRUE,FALSE,FALSE,TRUE,fraser/2-10-03a.xml,other error,8
I pulled this bit up,yep,CHI,MOT,FALSE,34,0.2960000000000491,2.089999999999918,TRUE,FALSE,FALSE,FALSE,fraser/2-10-03a.xml,no error,1
all those steps make some noises,all the what,CHI,MOT,FALSE,34,0.16300000000001091,3.344000000000051,FALSE,TRUE,FALSE,FALSE,fraser/2-10-03a.xml,no error,3
this goes in that papers,well,CHI,MOT,TRUE,34,2.2929999999996653,2.375,FALSE,TRUE,FALSE,FALSE,fraser/2-10-03a.xml,other error,1
is that one of the big ones,that's it's tooth,CHI,MOT,FALSE,34,-0.4010000000000673,2.8330000000000837,FALSE,TRUE,FALSE,TRUE,fraser/2-10-03b.xml,no error,5
and that haven't got any horns,no,CHI,MOT,TRUE,34,-0.31999999999993634,3.064999999999941,FALSE,TRUE,FALSE,TRUE,fraser/2-10-03b.xml,other error,1
and and that one is waked up,yes,CHI,MOT,TRUE,34,0.06899999999995998,2.47199999999998,TRUE,FALSE,TRUE,FALSE,fraser/2-10-03b.xml,overregularization,1
and that one waked up,that's right,CHI,MOT,TRUE,34,-1.5209999999999582,1.5440000000000964,TRUE,FALSE,TRUE,TRUE,fraser/2-10-03b.xml,overregularization,3
they were very nice,they're very nice,CHI,MOT,FALSE,34,0.10999999999989996,2.0310000000001764,TRUE,FALSE,FALSE,FALSE,fraser/2-10-03b.xml,no error,4
what did I had on holiday,that you had on holiday,CHI,MOT,TRUE,34,0.17399999999997817,3.3090000000001965,TRUE,FALSE,FALSE,FALSE,fraser/2-10-03b.xml,other error,5
I need my slippers,your slippers or your sandals,CHI,MOT,FALSE,34,-0.34799999999995634,1.6600000000003092,FALSE,TRUE,FALSE,TRUE,fraser/2-10-03b.xml,no error,5
it doesn't stamps,it should do,CHI,MOT,TRUE,34,0,1.625,FALSE,TRUE,FALSE,FALSE,fraser/2-10-03b.xml,other error,3
in my fingers,I hurt your fingers,CHI,MOT,FALSE,34,-0.20899999999983265,1.6609999999996035,FALSE,TRUE,FALSE,TRUE,fraser/2-10-03b.xml,no error,4
xxx didn't her,didn't she,CHI,MOT,FALSE,34,0.1039999999999992,3.4129999999999967,TRUE,FALSE,FALSE,FALSE,fraser/2-10-05b.xml,no error,3
did I spilled it all those books,yes,CHI,MOT,TRUE,34,0.04600000000000648,3.3789999999999907,TRUE,FALSE,FALSE,FALSE,fraser/2-10-05b.xml,other error,1
that what was that one I wear,yeah,CHI,MOT,TRUE,34,0.012000000000057298,4.016999999999939,TRUE,FALSE,FALSE,FALSE,fraser/2-10-05b.xml,other error,1
and big pieces,where's that,CHI,MOT,FALSE,34,1.4739999999999327,2.1829999999999927,FALSE,TRUE,FALSE,TRUE,fraser/2-10-05b.xml,no error,3
small bubbles this time,you've got two towers now haven't you,CHI,MOT,FALSE,34,0.08100000000013097,4.028999999999996,FALSE,TRUE,FALSE,FALSE,fraser/2-10-05b.xml,no error,9
is it not little blocks,no,CHI,MOT,TRUE,34,-0.37800000000015643,2.4039999999999964,FALSE,TRUE,FALSE,TRUE,fraser/2-10-05b.xml,other error,1
come on let get to it,come on let's get to it,CHI,MOT,TRUE,34,0.5570000000002437,2.3919999999998254,TRUE,FALSE,FALSE,FALSE,fraser/2-10-05b.xml,other error,7
look at all the blocks,yeah,CHI,MOT,FALSE,34,-0.25500000000010914,2.2519999999999527,FALSE,TRUE,FALSE,TRUE,fraser/2-10-05b.xml,no error,1
fell,it fell,CHI,MOT,TRUE,34,0.4760000000001128,0.7669999999998254,TRUE,FALSE,FALSE,FALSE,fraser/2-10-05v.xml,other error,2
I drawed it,you drawed on your hand,CHI,MOT,TRUE,34,0.15099999999983993,1.800000000000182,TRUE,FALSE,TRUE,FALSE,fraser/2-10-06a.xml,overregularization,5
who flushed toilet,maybe Maisie flushed the toilet,CHI,MOT,TRUE,34,0.30200000000058935,2.345999999999549,TRUE,FALSE,FALSE,FALSE,fraser/2-10-06a.xml,other error,5
said hey,come and eat your tea,CHI,MOT,FALSE,34,0,2.26400000000001,TRUE,FALSE,FALSE,FALSE,fraser/2-10-06b.xml,no error,5
no she and it's closed,oh no,CHI,MOT,FALSE,34,-0.4179999999998927,2.2639999999998963,TRUE,FALSE,FALSE,TRUE,fraser/2-10-06b.xml,no error,2
did you found him,uh huh,CHI,MOT,TRUE,34,0,1.6839999999997417,TRUE,FALSE,FALSE,FALSE,fraser/2-10-06b.xml,other error,2
Shrek sayed it,yeah,CHI,MOT,TRUE,34,0.07000000000016371,2.1359999999999673,TRUE,FALSE,TRUE,FALSE,fraser/2-10-06b.xml,overregularization,1
they hurted me,the spiky flowers,CHI,MOT,TRUE,35,0.012000000000000455,1.7070000000000505,TRUE,FALSE,TRUE,FALSE,fraser/2-11-00a.xml,overregularization,3
maybe that Tyrannosaurus_rex ate them,do you think the Tyrannosaurus_rex ate them,CHI,MOT,TRUE,35,0.35999999999989996,4.540000000000077,TRUE,FALSE,FALSE,FALSE,fraser/2-11-00a.xml,other error,8
maybe we taked the gorillas away,aren't you supposed to spin this here,CHI,MOT,TRUE,35,0,4.4809999999999945,TRUE,FALSE,TRUE,FALSE,fraser/2-11-00a.xml,overregularization,8
that was a good one wasn't it,it,CHI,MOT,FALSE,35,-0.9290000000000873,2.4850000000001273,TRUE,FALSE,FALSE,TRUE,fraser/2-11-00a.xml,no error,1
he said oh man,is that what he says,CHI,MOT,FALSE,35,0.11599999999998545,2.4039999999999964,TRUE,FALSE,FALSE,FALSE,fraser/2-11-00b.xml,no error,5
and he and he runned away,then he runs away,CHI,MOT,TRUE,35,0.010999999999967258,2.4269999999999072,TRUE,FALSE,TRUE,FALSE,fraser/2-11-00b.xml,overregularization,4
why why why why do those people got ice,because its a hot day there,CHI,MOT,TRUE,35,0.0019999999999527063,6.001999999999953,TRUE,TRUE,FALSE,FALSE,fraser/2-11-00b.xml,other error,6
she throwed it,did Lala throw the dice,CHI,MOT,TRUE,35,0.487999999999829,1.9970000000002983,TRUE,FALSE,TRUE,FALSE,fraser/2-11-00b.xml,overregularization,5
Lala's got the dice,has she,CHI,MOT,FALSE,35,-0.3829999999998108,2.4609999999997854,FALSE,TRUE,FALSE,TRUE,fraser/2-11-00b.xml,no error,2
maybe his parents couldn't find him,maybe,CHI,MOT,FALSE,35,0,3.2040000000001783,FALSE,TRUE,FALSE,FALSE,fraser/2-11-00b.xml,no error,1
maybe h maybe he maybe maybe maybe he fell,maybe he fell,CHI,MOT,TRUE,35,-0.30199999999967986,8.382000000000062,TRUE,FALSE,FALSE,TRUE,fraser/2-11-00b.xml,other error,3
he's handed the spoon,oh,CHI,MOT,TRUE,35,1.462999999999738,2.775000000000091,TRUE,FALSE,FALSE,FALSE,fraser/2-11-00b.xml,other error,1
xxx three gorillas,there's no gorillas,CHI,MOT,FALSE,35,1.4740000000000038,2.2169999999999987,FALSE,TRUE,FALSE,FALSE,fraser/2-11-01a.xml,no error,4
I didn't burp,you say,CHI,MOT,FALSE,35,-1.6129999999999995,1.752999999999986,TRUE,FALSE,FALSE,TRUE,fraser/2-11-01a.xml,no error,2
what they made,what have they made,CHI,MOT,TRUE,35,0.3710000000000946,1.8229999999998654,TRUE,FALSE,FALSE,FALSE,fraser/2-11-01a.xml,other error,4
that two towels,two blue towels,CHI,MOT,TRUE,35,0.045999999999999375,2.740000000000002,FALSE,TRUE,FALSE,FALSE,fraser/2-11-01b.xml,other error,3
have have your plants grown up yet,have my plants grown up yet,CHI,MOT,TRUE,35,0.033999999999991815,3.4020000000000437,TRUE,TRUE,FALSE,FALSE,fraser/2-11-01b.xml,other error,6
xxx and them other grown up yet,no,CHI,MOT,TRUE,35,0.08100000000001728,4.121999999999957,TRUE,FALSE,FALSE,FALSE,fraser/2-11-01b.xml,other error,1
maybe I broke it,you did break it,CHI,MOT,TRUE,35,0.047000000000025466,2.030999999999949,TRUE,FALSE,FALSE,FALSE,fraser/2-11-01b.xml,other error,4
xxx didn't said no,his grandmother didn't say no,CHI,MOT,TRUE,35,0.16200000000003456,2.7170000000000982,TRUE,FALSE,FALSE,FALSE,fraser/2-11-01b.xml,other error,6
why does he counted,he wanted to see how many teeth you had,CHI,MOT,TRUE,35,0.047000000000025466,1.5320000000001528,TRUE,FALSE,FALSE,FALSE,fraser/2-11-01b.xml,other error,9
he got all him spikes on his back,he's got orange spots,CHI,MOT,TRUE,35,1.0539999999996326,3.413000000000011,TRUE,TRUE,FALSE,FALSE,fraser/2-11-01b.xml,other error,5
Jack climbed and climbed and didn't stop till he reached,Jack climbed and climbed and didn't stop,CHI,MOT,FALSE,35,-1.636000000000422,1.637000000000171,TRUE,FALSE,FALSE,TRUE,fraser/2-11-01b.xml,no error,8
it hurted me,did it hurt you,CHI,MOT,TRUE,35,0.03499999999985448,1.6599999999998545,TRUE,FALSE,TRUE,FALSE,fraser/2-11-01b.xml,overregularization,4
xxx but we didn't go like this,yeah,CHI,MOT,FALSE,35,0.1389999999999958,2.7290000000000134,TRUE,FALSE,FALSE,FALSE,fraser/2-11-02b.xml,no error,1
why did you said so,you saw Jeannine today as well didn't you,CHI,MOT,TRUE,35,1.1620000000000061,3.6110000000000184,TRUE,FALSE,FALSE,FALSE,fraser/2-11-02b.xml,other error,9
I singed that one,who's Dot Man,CHI,MOT,TRUE,35,0,1.9150000000000205,TRUE,FALSE,TRUE,FALSE,fraser/2-11-02b.xml,overregularization,4
and that was a plate,aha,CHI,MOT,FALSE,35,0.02299999999991087,2.0900000000001455,TRUE,FALSE,FALSE,FALSE,fraser/2-11-02b.xml,no error,1
muffins,NA,CHI,MOT,FALSE,35,-0.5690000000001874,1.8110000000001492,FALSE,TRUE,FALSE,TRUE,fraser/2-11-02b.xml,no error,NA
put your hands on botbot,we'll have to wash your botbots,CHI,MOT,FALSE,35,1.9279999999998836,2.1590000000001055,FALSE,TRUE,FALSE,FALSE,fraser/2-11-02b.xml,no error,7
I don't like them snapped,there you go,CHI,MOT,FALSE,35,-0.5229999999999109,2.3689999999999145,TRUE,FALSE,FALSE,TRUE,fraser/2-11-02b.xml,no error,3
it wasn't monsters then,naughty little boys,CHI,MOT,FALSE,35,0.10500000000001819,2.1820000000000164,TRUE,FALSE,FALSE,FALSE,fraser/2-11-02b.xml,no error,3
they're playing with blocks,are they playing with blocks,CHI,MOT,FALSE,35,-0.25500000000010914,1.9850000000001273,FALSE,TRUE,FALSE,TRUE,fraser/2-11-02b.xml,no error,5
who's he called,I know that's Orangekitten,CHI,MOT,TRUE,35,-0.5799999999999272,1.7530000000001564,TRUE,FALSE,FALSE,TRUE,fraser/2-11-02b.xml,other error,5
I want puzzles,got to go through xxx,CHI,MOT,FALSE,35,0.03500000000000014,1.718,FALSE,TRUE,FALSE,FALSE,fraser/2-11-02v.xml,no error,5
there's cars,that's right,CHI,MOT,FALSE,35,-0.3830000000000382,1.8690000000001419,FALSE,TRUE,FALSE,TRUE,fraser/2-11-02v.xml,no error,3
two oranges circle,that's right,CHI,MOT,TRUE,35,0.057999999999992724,2.1019999999998618,FALSE,TRUE,FALSE,FALSE,fraser/2-11-02v.xml,other error,3
did you did you touch it,yep,CHI,MOT,FALSE,35,0.046999999999997044,2.589000000000013,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04a.xml,no error,1
bikes,is Daddy home now,CHI,MOT,FALSE,35,0,1.2539999999999907,FALSE,TRUE,FALSE,FALSE,fraser/2-11-04a.xml,no error,4
look it's Jwww's got,what has he got,CHI,MOT,TRUE,35,0.18599999999992178,1.800000000000182,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04a.xml,other error,4
and the ships won't go too close,that's right,CHI,MOT,FALSE,35,0.03999999999996362,3.90099999999984,FALSE,TRUE,FALSE,FALSE,fraser/2-11-04a.xml,no error,3
I get these a lots of shapes,you're gonna going to get lots of shapes,CHI,MOT,TRUE,35,1.2439999999999145,2.729000000000042,FALSE,TRUE,FALSE,FALSE,fraser/2-11-04a.xml,other error,9
w w w w we we just was messing them up,I know,CHI,MOT,TRUE,35,0.03499999999985448,5.711999999999989,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04a.xml,other error,2
got what,xxx,CHI,MOT,FALSE,35,0.6239999999997963,1.5670000000000073,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04a.xml,no error,1
he jumped he jumped on it,does he,CHI,MOT,FALSE,35,0.0929999999998472,3.1230000000000473,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04a.xml,no error,2
he jumped on it,right,CHI,MOT,FALSE,35,0.03300000000035652,1.8809999999998581,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04a.xml,no error,1
play snakes and ladders Mummy and Daddy's room,no,CHI,MOT,TRUE,35,0.15099999999983993,3.1110000000001037,FALSE,TRUE,FALSE,FALSE,fraser/2-11-04b.xml,other error,1
they're all shaped like houses,pardon,CHI,MOT,FALSE,35,0.18599999999992178,2.61200000000008,TRUE,FALSE,FALSE,FALSE,fraser/2-11-04b.xml,no error,1
Swiper taked it,Swiper took the ball,CHI,MOT,TRUE,35,0.1510000000000673,1.9729999999999563,TRUE,FALSE,TRUE,FALSE,fraser/2-11-04b.xml,overregularization,4
they might be drinks,there's lots of cat there as well,CHI,MOT,FALSE,35,-0.43000000000029104,1.8230000000003201,FALSE,TRUE,FALSE,TRUE,fraser/2-11-04b.xml,no error,8
and he didn't knock them down did he,oh look,CHI,MOT,FALSE,35,-0.63799999999992,2.786000000000058,TRUE,FALSE,FALSE,TRUE,fraser/2-11-04b.xml,no error,2
zebras,zebras,CHI,MOT,FALSE,35,0.046999999999997044,0.8360000000000127,FALSE,TRUE,FALSE,FALSE,fraser/2-11-06a.xml,no error,1
giraffes,anything else,CHI,MOT,FALSE,35,1.0220000000000198,0.9060000000000059,FALSE,TRUE,FALSE,FALSE,fraser/2-11-06a.xml,no error,2
didn't want to,did you want to go on that slide,CHI,MOT,FALSE,35,0.7309999999999945,2.334000000000003,TRUE,FALSE,FALSE,FALSE,fraser/2-11-06a.xml,no error,8
have you done xxx,what you saying,CHI,MOT,FALSE,35,0.5579999999999927,1.997000000000071,TRUE,FALSE,FALSE,FALSE,fraser/2-11-06a.xml,no error,3
oh no I didn't,NA,CHI,MOT,FALSE,35,0.10799999999994725,1.961999999999989,TRUE,FALSE,FALSE,FALSE,fraser/2-11-06a.xml,no error,NA
it ripped,the one with the horns,CHI,MOT,FALSE,35,0.02299999999991087,0.859000000000151,TRUE,FALSE,FALSE,FALSE,fraser/2-11-06a.xml,no error,5
it's got holes in it,oh,CHI,MOT,FALSE,35,1.4159999999997126,2.1010000000001128,TRUE,TRUE,FALSE,FALSE,fraser/2-11-06a.xml,no error,1
zero ate carrots,you ate carrots,CHI,MOT,TRUE,35,-0.2849999999999966,1.4919999999999902,FALSE,TRUE,FALSE,TRUE,fraser/2-11-06b.xml,other error,3
and the li and the lions and the tigers won't come near to u and won't bite our fingers,that's right,CHI,MOT,FALSE,35,-0.20400000000000773,8.023000000000025,FALSE,TRUE,FALSE,TRUE,fraser/2-11-06b.xml,no error,3
you have to see the lions won't and the tigers won't scratch me up,shall we put some cream on it,CHI,MOT,TRUE,35,1.7059999999999604,8.522000000000048,FALSE,TRUE,FALSE,FALSE,fraser/2-11-06b.xml,other error,7
it is cars,imagine that,CHI,MOT,TRUE,35,0.8759999999999764,1.788000000000011,FALSE,TRUE,FALSE,FALSE,fraser/2-11-06b.xml,other error,2
your rabbit can go in with all all shapes,can it,CHI,MOT,FALSE,35,0.12800000000015643,4.051999999999907,FALSE,TRUE,FALSE,FALSE,fraser/2-11-06b.xml,no error,2
teared it again,Jwww what,CHI,MOT,TRUE,35,0.5060000000000855,1.9849999999999,TRUE,FALSE,TRUE,FALSE,fraser/2-11-06b.xml,overregularization,2
it falled over,it's alright,CHI,MOT,TRUE,35,0.09600000000000364,2.229000000000269,TRUE,FALSE,TRUE,FALSE,fraser/2-11-06b.xml,overregularization,3
I made a present,pardon,CHI,MOT,TRUE,35,0.8009999999999309,2.3969999999999345,TRUE,FALSE,FALSE,FALSE,fraser/2-11-06b.xml,other error,1
I know the words,do you,CHI,MOT,FALSE,35,-0.25,2.0960000000000036,FALSE,TRUE,FALSE,TRUE,fraser/2-11-06b.xml,no error,2
anything the lions,yeah,CHI,MOT,FALSE,35,-0.13400000000001455,1.961999999999989,FALSE,TRUE,FALSE,TRUE,fraser/2-11-06b.xml,no error,1
why those holes in,because it plugs into whatever you want to make work,CHI,MOT,TRUE,35,0.3700000000003456,1.961999999999989,FALSE,TRUE,FALSE,FALSE,fraser/2-11-06b.xml,other error,10
I it it go it didn't go near the hot air balloons,did it not,CHI,MOT,FALSE,36,-0.3129999999999882,5.004000000000019,FALSE,TRUE,FALSE,TRUE,fraser/3-00-00b.xml,no error,3
did did I drank it all,yeah you drank your Fruitshoot as well didn't you,CHI,MOT,TRUE,36,0,2.2760000000000673,TRUE,FALSE,FALSE,FALSE,fraser/3-00-00b.xml,other error,10
sheeps,sheeps,CHI,MOT,TRUE,36,0.057999999999992724,0.8830000000000382,FALSE,TRUE,TRUE,FALSE,fraser/3-00-00b.xml,overregularization,1
sheeps,sheeps,CHI,MOT,TRUE,36,0.057999999999992724,0.8830000000000382,FALSE,TRUE,TRUE,FALSE,fraser/3-00-00b.xml,overregularization,1
they eated them all,did he eat them all up,CHI,MOT,TRUE,36,0.05800000000044747,1.7539999999999054,TRUE,FALSE,TRUE,FALSE,fraser/3-00-00b.xml,overregularization,6
it sticked,oh,CHI,MOT,TRUE,36,0.1390000000001237,1.4169999999999163,TRUE,FALSE,TRUE,FALSE,fraser/3-00-00b.xml,overregularization,1
but this don't matches than this white one,one's fallen on the floor hasn't it,CHI,MOT,FALSE,36,0.0689999999999884,5.294000000000011,FALSE,TRUE,FALSE,FALSE,fraser/3-00-00v.xml,no error,9
two legs,two legs,CHI,MOT,FALSE,36,-0.057999999999992724,0.8819999999999482,FALSE,TRUE,FALSE,TRUE,fraser/3-00-00v.xml,no error,2
and the beans,bean,CHI,MOT,FALSE,36,0.4409999999999741,1.1610000000000014,FALSE,TRUE,FALSE,FALSE,fraser/3-00-02a.xml,no error,1
it came out again,you keep taking that book out don't you,CHI,MOT,FALSE,36,0,1.6370000000000573,TRUE,FALSE,FALSE,FALSE,fraser/3-00-02a.xml,no error,9
we lost,there you go,CHI,MOT,FALSE,36,-1.4280000000003383,1.4280000000003383,TRUE,FALSE,FALSE,TRUE,fraser/3-00-02a.xml,no error,3
have you have I lost some pieces,yes you have,CHI,MOT,FALSE,36,-0.2480000000000473,3.2970000000000255,FALSE,TRUE,FALSE,TRUE,fraser/3-00-02a.xml,no error,3
is is those are dinosaurs,yeah they're dinosaurs,CHI,MOT,TRUE,36,-0.2030000000002019,2.2760000000000673,FALSE,TRUE,FALSE,TRUE,fraser/3-00-02b.xml,other error,4
when Nwww goed in the paddling pool,yeah,CHI,MOT,TRUE,36,0,2.867999999999938,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04a.xml,other error,1
I don't know what he's called,oh look he's made a flower in the sky,CHI,MOT,FALSE,36,-0.48700000000008004,1.8220000000001164,TRUE,FALSE,FALSE,TRUE,fraser/3-00-04a.xml,no error,10
but now he got one teeth,now he's got one tooth,CHI,MOT,TRUE,36,0.027999999999991587,2.7750000000000057,FALSE,TRUE,FALSE,FALSE,fraser/3-00-04b.xml,other error,6
that one that one up that one waked up,that one's woken up,CHI,MOT,TRUE,36,0.12600000000000477,4.888000000000005,TRUE,FALSE,TRUE,FALSE,fraser/3-00-04b.xml,overregularization,5
what did you bought,this,CHI,MOT,TRUE,36,0.11599999999998545,2.0670000000000073,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04b.xml,other error,1
why did why did you bought that,because,CHI,MOT,TRUE,36,0.16799999999994952,2.3460000000000036,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04b.xml,other error,1
there's lots,you read them in here,CHI,MOT,FALSE,36,-0.6030000000000655,0.6040000000000418,FALSE,TRUE,FALSE,TRUE,fraser/3-00-04b.xml,no error,5
but you came in didn't you,yeah,CHI,MOT,TRUE,36,0.010999999999967258,2.7749999999999773,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04b.xml,other error,1
there I found,oh very good,CHI,MOT,FALSE,36,-0.68100000000004,2.2170000000000982,TRUE,FALSE,FALSE,TRUE,fraser/3-00-04b.xml,no error,3
what did it did,it's ripped a bit,CHI,MOT,TRUE,36,0.08199999999987995,1.6829999999999927,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04b.xml,other error,5
what did it did,what does it do,CHI,MOT,TRUE,36,0.18600000000014916,1.7409999999999854,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04b.xml,other error,4
did I did it,yeah,CHI,MOT,TRUE,36,0.07000000000016371,1.1610000000000582,TRUE,FALSE,FALSE,FALSE,fraser/3-00-04b.xml,other error,1
I did it,oh clever boy,CHI,MOT,FALSE,36,0.057999999999992724,0.8359999999999985,TRUE,FALSE,FALSE,FALSE,fraser/3-00-05a.xml,no error,3
uh the foots,your foot makes funny noises,CHI,MOT,FALSE,36,0.02400000000000091,1.9039999999999964,FALSE,TRUE,FALSE,FALSE,fraser/3-00-05a.xml,no error,5
it it needs that elephant right there what I sticked on,yeah that's right,CHI,MOT,TRUE,36,0.0029999999999290594,3.7970000000000255,TRUE,FALSE,TRUE,FALSE,fraser/3-00-05a.xml,overregularization,4
but or sad bushes,no or sad bushes,CHI,MOT,FALSE,36,-0.4290000000000873,2.4139999999999873,FALSE,TRUE,FALSE,TRUE,fraser/3-00-05b.xml,no error,4
who made it,pardon,CHI,MOT,TRUE,36,0.2319999999999709,1.5789999999999509,TRUE,FALSE,FALSE,FALSE,fraser/3-00-05b.xml,other error,1
yeah it popped out again,there we go,CHI,MOT,FALSE,36,0.18500000000000227,1.4629999999999939,TRUE,FALSE,FALSE,TRUE,fraser/3-00-06a.xml,no error,3
that weren't a song,was it not a song,CHI,MOT,TRUE,36,0.16300000000001091,1.4739999999999327,TRUE,FALSE,FALSE,FALSE,fraser/3-00-06a.xml,other error,5
that won't hurt my leggies will it,it won't hurt,CHI,MOT,FALSE,36,0.023000000000024556,3.4249999999999545,FALSE,TRUE,FALSE,FALSE,fraser/3-00-06a.xml,no error,4
but I want some socks,you want some socks,CHI,MOT,FALSE,36,-0.12799999999992906,2.2519999999999527,FALSE,TRUE,FALSE,TRUE,fraser/3-00-06a.xml,no error,4
it was a bird,yeah those are birds that are very far away aren't they,CHI,MOT,TRUE,36,0.057999999999992724,1.4049999999999727,TRUE,FALSE,FALSE,FALSE,fraser/3-00-06a.xml,other error,12
there does no alligators,yes there are alligators,CHI,MOT,TRUE,36,0.012000000000170985,1.961999999999989,FALSE,TRUE,FALSE,FALSE,fraser/3-00-06a.xml,other error,4
rhinos,rhinos,CHI,MOT,FALSE,36,-0.36000000000012733,1.6489999999998872,FALSE,TRUE,FALSE,TRUE,fraser/3-00-06a.xml,no error,1
tissues,oh I've put it xxx,CHI,MOT,FALSE,36,-0.16200000000026193,1.0100000000002183,FALSE,TRUE,FALSE,TRUE,fraser/3-00-06a.xml,no error,6
all these pieces,and and and the dinosaurs,CHI,MOT,FALSE,36,-0.5340000000001055,0.98700000000008,FALSE,TRUE,FALSE,TRUE,fraser/3-00-06b.xml,no error,5
did I had one,yeah you've already had one haven't you,CHI,MOT,TRUE,36,0.06999999999970896,1.800000000000182,TRUE,FALSE,FALSE,FALSE,fraser/3-00-06b.xml,other error,9
so I goed back home instead,what darling,CHI,MOT,TRUE,36,1.1170000000001892,2.6590000000001055,TRUE,FALSE,TRUE,FALSE,fraser/3-00-06b.xml,overregularization,2
just xxx into squares,well no because we've got all the squares now,CHI,MOT,FALSE,36,-0.17600000000004457,2.2760000000000105,FALSE,TRUE,FALSE,TRUE,fraser/3-00-08a.xml,no error,10
you did it,I did it,CHI,MOT,FALSE,36,0.05899999999996908,0.9979999999999336,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08a.xml,no error,3
still still still still still still still still closed,it is yeah,CHI,MOT,FALSE,36,-0.3709999999998672,4.95699999999988,TRUE,FALSE,FALSE,TRUE,fraser/3-00-08a.xml,no error,3
be he I didn't saw him,did you not see him,CHI,MOT,TRUE,36,0.03499999999985448,4.400000000000091,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08a.xml,other error,5
it no it was Jwww,ah,CHI,MOT,FALSE,36,-1.91599999999994,2.298999999999978,TRUE,FALSE,FALSE,TRUE,fraser/3-00-08a.xml,no error,1
that that big one has got lots of spikes,he has got lots of spikes along his back,CHI,MOT,FALSE,36,-0.6389999999998963,3.7840000000001055,FALSE,TRUE,FALSE,TRUE,fraser/3-00-08a.xml,no error,9
those ones over there what we made,oh right yes,CHI,MOT,TRUE,36,0.03499999999985448,3.0299999999997453,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08a.xml,other error,3
you didn't went out did you Mum,well I did,CHI,MOT,TRUE,36,0.046999999999997044,2.344999999999999,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,other error,3
but why they got little bit water in,because the bath is still a little bit wet isn't it,CHI,MOT,TRUE,36,0.12599999999997635,3.2159999999998945,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,other error,12
grew,two grew,CHI,MOT,FALSE,36,0.6730000000000018,0.6620000000000346,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,no error,2
